Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
82669493,2020-05-12,20,B,51,21,44,47,FCU8Q6I,7S33LW0,M1JHB9J,,000038,FI,FI,0.0,C,Y,1.3,73.8,0,0
82669493,2020-10-13,33,B,10,21,20,43,U8YJ1TN,A8AZP9J,OJP0SXE,,000034,FR,FR,6.5,C,Y,1.9,15912000.0,0,0
95553334,2021-06-30,82,B,7,21,15,40,ZGNH4UK,CQAQEM1,,,000064,CN,CN,5.2,FCN1,E,853.0,692.0,0,0
20832828,2020-06-05,140,B,9,21,10,44,02NOR1S,206WMTU,ZJRXYGF,,000028,DE,DE,0.0,FEU1,B,180.0,18062.5,0,0
28008912,2020-09-18,56,B,79,21,47,42,QDUSBFS,RM2MAXX,FA70SKU,,000090,DE,CZ,0.0,FEU1,Y,131.0,18062.5,0,0
99997336,2021-03-07,16,B,8,21,11,45,TEZRJXM,0U26UC4,Z64QME2,,000011,CN,CN,4.8,FCN1,Y,150.0,43.68,0,0
85689788,2020-05-12,39,B,62,21,18,14,U8YJ1TN,RCBYIBZ,Z64QME2,,000062,JP,JP,13.0,A,G,5.4,73.8,0,0
78449006,2020-11-03,140,B,10,21,39,12,CIN0OY4,9KQBFDU,EFJRRSH,MWIDNS,000085,SG,DE,0.0,C,E,62.9,24748800.0,0,0
91809725,2021-05-06,40,B,6,21,15,45,E3Q8ABV,AT8Z3A0,RMO6DL3,,000049,CN,CN,0.0,A,B,182.6,31824000.0,0,0
68909833,2020-07-22,10,B,5,21,16,13,KWSE1HX,2PA9DFM,,OY910J,000071,JP,JP,8.0,A,B,0.4,18062.5,0,0
86022776,2020-06-05,140,B,7,21,37,41,1XTT3K3,2PA9DFM,FA70SKU,,000009,CN,CN,270.0,W2,E,4360.0,15554.999999999998,0,0
61018276,2020-07-22,20,B,73,21,47,42,WEN273E,5S3RCE5,W8DAW78,,000084,US,US,0.0,FUS1,G,1650.0,43674.4,0,0
95515325,2020-04-24,10,B,74,21,11,46,E3Q8ABV,5S3RCE5,KBGU3X7,W6UCD9,000073,CN,CN,0.0,FCN1,E,3120.0,17942.600000000002,1,1
50532808,2020-08-03,10,B,-6,21,11,11,DWNJQL8,U0AM3TV,,,000025,CN,CN,5.2,FCN1,E,798000.0,0.0,0,0
67656361,2020-03-24,40,B,49,21,26,50,T6PB044,4I8L6B1,9UP4MN8,W5AYVM,000073,US,US,8.0,A,S,5.1,17942.600000000002,0,0
38279988,2020-03-06,13,B,9,21,9,47,DO32KBA,2T4IZ54,,,000039,DE,DE,6.5,C,E,50.0,33388.8,0,0
94760584,2021-04-23,40,B,9,21,41,40,TEZRJXM,7VL1F4J,OQV69LW,,000048,US,US,0.0,C,G,700.0,40182.45,0,0
43933537,2020-04-16,30,B,89,21,43,45,H3RWZG0,SCJILH6,VWJMBKY,,000032,MY,MY,0.0,FAS1,E,20482.9,52.69000000000001,0,0
14387763,2020-07-14,40,B,65,21,10,12,02NOR1S,6M5JRDV,KEN3IWQ,,000042,CN,CN,3.2,FCN1,G,70.0,11711.98,1,1
86738770,2020-08-04,30,B,10,21,15,41,KWSE1HX,A8AZP9J,76OH67K,OY910J,000039,CN,CN,6.5,C,Y,1445.0,16642570.0,1,1
83104690,2021-03-12,40,B,7,21,46,12,6LV96I6,WGN38OC,0OIFFAX,YNWUVP,000073,MY,KR,8.0,A,S,1020.0,20443.2,0,0
76955801,2020-08-03,40,B,9,21,44,16,OPGL9SV,OK9J1G0,,,000061,CN,CN,13.0,A,Y,40.0,16877782.6,1,2
52291375,2021-04-23,56,B,46,21,43,14,ZGNH4UK,206WMTU,RZM2Z77,3CVNQ1,000084,CN,CN,0.0,FCN1,B,130.0,4288.3,0,0
86022776,2020-03-06,40,B,7,21,11,42,1XCM1XF,VLB3BAI,7LCAU8Y,77BN4M,000039,DE,IT,6.5,C,G,1.2,9829368.0,0,0
83326724,2021-03-19,40,B,40,21,12,42,4NJOZ3J,0OT0I9D,3YNTXOU,,000072,KR,KR,0.0,A,B,27300.0,171171.0,0,0
65579087,2021-01-29,40,B,45,21,9,13,E3Q8ABV,9KQBFDU,AZMZUY5,,000084,CN,CN,3.2,FCN1,S,1449.0,304260.75,1,1
30068833,2020-03-24,30,B,46,21,10,12,N0FNELS,QMQM27P,VITVEJO,,000009,CN,CN,377.3,W2,E,24000.0,313.95,0,0
66979717,2021-04-20,30,B,72,21,11,14,AX4CW6G,VH3K4BX,,,000039,CN,CN,6.5,C,S,300.0,20443.2,1,1
26780571,2020-06-12,10,B,45,21,14,12,DB7JDWC,FF7J7GH,,,000063,CN,CN,10.0,A,B,100.0,4506.0,0,0
99708963,2020-02-07,40,B,7,21,12,10,FYJTYAA,EIFICG9,76OH67K,,000003,JP,JP,10.0,A,B,23100.0,47382.3,0,0
69712861,2021-01-12,20,B,83,21,10,46,89L3UKQ,ZY86O29,E0D95P8,,000061,JP,JP,13.0,A,Y,1.4,9074.8,0,0
97006351,2021-03-24,140,B,88,21,31,46,AHDDNXS,X9QL4ZP,ZJ33XCC,,000061,CN,CN,13.0,A,B,40.0,22864.8,1,2
59634284,2020-02-03,30,B,9,21,41,13,DWNJQL8,4Q2HAAG,,,000039,JP,JP,6.5,CIT,G,4959.0,4.32,0,0
55430345,2021-02-01,16,B,52,21,15,44,HV1AB1L,5IXS7LY,,,000095,CN,CN,8.0,A,S,2.0,205604.5,0,0
49761499,2020-11-11,30,B,9,21,45,12,GKIYMO3,206WMTU,,,000085,CN,CN,8.0,A,G,648.0,117075.0,0,0
76906955,2020-07-22,40,B,7,21,34,43,7MJANST,VH3K4BX,NGQTKZ0,VZIZJJ,000062,CN,CN,13.0,A,E,7.1,11711.98,0,0
85689788,2020-01-03,40,B,7,21,13,14,IUPTV4J,0QYROZ1,2PS576Z,,000062,CN,CN,13.0,A,G,236.2,42.3,0,0
41117821,2020-09-18,40,B,10,21,10,13,7TTJVAJ,KNH7QMQ,QSA5URL,,000082,CN,CN,2.4,FCN1,G,28.0,17942.600000000002,1,1
24053431,2020-08-03,20,B,7,21,10,44,ZGNH4UK,B0134DL,P0TAHVZ,,000048,CN,CN,0.0,C,G,18.2,37.92,0,0
73781432,2020-11-02,20,B,11,21,19,15,NVHDD70,R5UNFET,M0SY2XA,,000039,ID,ID,0.0,FAS1,G,20983.5,770391.0,0,0
70240241,2021-01-08,39,B,54,21,20,14,WBQKENF,GSZPNXT,Q01ZXXC,,000095,JP,CN,8.0,A,E,12.0,79331588.0,0,0
85689788,2020-03-06,40,B,6,21,49,44,6LV96I6,FXZO2D1,2B4Z83F,,000039,DE,DE,6.5,C,G,50.0,46457.60000000001,0,0
93696633,2020-12-21,40,B,63,21,-13,43,WQO6QJN,VH3K4BX,65GNC7P,,000022,TH,TH,0.0,FAS1,Y,14647.2,77.0,0,0
56701704,2020-04-13,40,B,11,21,12,43,7OB24ZT,EGK67PZ,J8N5JL9,,000083,CN,CN,0.0,FCN1,G,714.0,8.459999999999999,0,0
76228415,2020-07-14,140,B,84,21,36,45,KEGR4JZ,AFDOMU8,KFFK172,VZIZJJ,000073,CN,CN,0.0,FCN1,G,354.5,3750000.0,0,0
52291375,2020-07-26,140,B,50,21,12,13,U8YJ1TN,VSZ5ZMY,RK7JZ33,,000084,US,US,0.0,FUS1,B,1650.0,3753.9,0,0
97378299,2020-02-25,16,B,77,21,11,14,86E3KB0,EE42Y3Z,EM5CTHL,,000039,CN,CN,6.5,C,Y,1445.0,0.0,1,1
99997336,2021-02-22,30,B,78,21,15,13,44F36R4,9KQBFDU,1DFQU9H,MWIDNS,000009,CN,CN,50.0,W1,B,16000.0,16499200.0,0,0
58605407,2020-07-22,30,B,8,21,42,46,U8YJ1TN,X9QL4ZP,RK7JZ33,,000090,DE,CZ,0.0,FEU1,E,131.0,384384.0,0,0
80922320,2020-11-13,30,B,73,21,19,14,ZGNH4UK,EE42Y3Z,MK47WXX,,000038,TW,KR,6.5,C,G,345.6,0.0,0,0
49478256,2020-05-25,40,B,7,21,39,46,8ZM6GUW,3664MXK,,,000034,FR,FR,6.5,C,G,1.9,1503.99,0,0
87741354,2020-10-13,20,B,74,24,19,13,WS7HRMI,3WDK65Q,BAX8ZXV,,000064,CN,CN,13.0,A,Y,67.0,20443.2,0,0
26250205,2020-07-22,20,B,61,21,40,15,NQH6N6A,EP7LHWB,05QCCV8,,000009,CN,CN,50.0,W1,E,16000.0,1413.9900000000002,0,0
91809725,2020-12-03,16,B,7,21,39,44,DWNJQL8,206WMTU,,,000011,CN,CN,4.8,FCN1,G,150.0,237620.0,0,0
55963360,2020-03-02,40,B,7,21,8,13,RGIIHEQ,AFDOMU8,,,000084,CN,CN,3.2,FCN1,S,1449.0,11690.0,1,1
67494803,2021-01-11,40,B,7,21,40,41,0KYIOTQ,EZPJ2HR,,,000083,CN,CN,0.0,FCN1,B,0.4,3942.54,0,0
67494803,2020-01-14,40,B,9,21,13,43,RWYXI0J,JCO6BW3,G9G9F13,,000034,GB,GB,0.0,FEU1,E,770.0,1580.0,0,0
45002946,2021-05-25,30,B,5,21,11,42,43MSLZK,GSZPNXT,Q62X5K3,,000090,DE,CZ,0.0,FEU1,B,131.0,0.0,0,0
44661799,2020-11-13,40,B,10,21,13,43,R1SN9MH,VEBFC4B,QSA5URL,,000038,FI,FI,0.0,C,S,1.3,75.6,0,0
65315989,2021-03-07,20,B,10,21,40,15,RUQ523G,RT96YOK,Z64QME2,,000085,DE,DE,0.0,FEU1,E,29.0,27150.3,0,0
20832828,2020-02-03,13,B,9,21,28,46,RXUA5V5,E0BIR2P,,,000084,CN,CN,0.0,FCN1,E,27200.0,205604.5,0,0
95553334,2020-06-15,40,B,7,21,10,44,OPGL9SV,SR0DGY4,MOUEHRE,,000084,US,US,0.0,FUS1,Y,1650.0,51113.12,0,0
16781276,2020-01-17,20,B,51,21,14,59,6V8QPPW,HTCHOL5,3CKSWOY,,000039,CN,CN,6.5,C,Y,300.0,24480.0,1,1
78222420,2020-12-02,30,B,55,21,11,43,NQH6N6A,GLC58WF,FA70SKU,,000094,CN,CN,8.0,A,Y,27.0,15611200.0,0,0
86022776,2021-04-20,40,B,35,21,16,45,LJ19QLP,MOCH1X5,11R7UTZ,,000032,MY,MY,0.0,FAS1,S,20482.9,471.0,0,0
49619235,2020-06-01,53,B,6,21,46,41,ZKXGCQR,IIIODSO,UK4BP7F,,000070,CN,CN,0.0,FCN1,E,50.0,13146964.0,0,0
15656764,2020-03-02,20,B,64,21,36,11,FCU8Q6I,7S33LW0,KWWYNXR,,000082,CN,CN,2.4,FCN1,E,28.0,17942.600000000002,1,1
60641974,2020-08-03,20,B,8,21,10,14,E6OW914,C0I6DTA,M0SY2XA,MWIDNS,000061,JP,JP,13.0,A,G,1.4,2541.5,0,0
85689788,2020-01-14,39,B,11,21,32,12,7S4CPMV,TOOEFIB,L2SX065,,000039,CN,CN,6.5,C,B,301.0,43674.4,1,1
28008912,2021-03-19,16,B,44,21,10,11,DWNJQL8,3664MXK,,,000034,FR,FR,6.5,C,B,1.9,0.0,0,0
80597074,2020-12-03,30,B,8,21,13,46,RGIIHEQ,2PA9DFM,4LHOVBK,W6UCD9,000095,JP,CN,8.0,A,B,12.0,325980.0,0,0
65916776,2020-04-16,30,B,7,21,10,10,KEGR4JZ,AUC3VAW,,,000028,DE,DE,0.0,FEU1,B,180.0,1057.8,0,0
20795467,2020-05-04,10,B,83,21,9,46,1XCM1XF,E0D3YUZ,S2EDD11,,000084,US,JP,8.0,A,S,5.5,236.36,0,0
76955801,2020-12-02,20,B,47,21,11,12,WEN273E,K2AAZLO,4MVXQ3G,,000091,CN,CN,0.0,FCN1,G,254.8,0.35,0,0
78449006,2020-06-12,30,B,6,21,37,44,WQO6QJN,8BYVPT3,G9G9F13,,000085,CN,CN,0.0,FCN1,S,234.0,23.94,1,1
20832828,2021-05-01,140,B,6,21,12,11,DGIRSXL,IYBQWSM,22T42TF,,000028,DE,DE,0.0,FEU1,G,180.0,163.05,0,0
43933537,2020-09-23,30,B,8,21,39,14,CXWWNWO,FTCY5U1,530LFCI,,000039,CN,CN,6.5,C,G,123.0,5716.8,0,0
99690506,2020-12-21,40,B,55,21,10,12,RWYXI0J,NCPN2HO,N4UQ2R6,,000034,GB,GB,0.0,FEU1,Y,770.0,0.35,0,0
44661799,2020-04-24,40,B,8,21,33,12,KWSE1HX,5S3RCE5,MK47WXX,W6UCD9,000094,CN,CN,8.0,A,G,45.7,9084800.0,1,1
67494803,2021-06-25,30,B,59,21,39,41,AQ2ZZXH,K7DS0U6,FRELKEF,,000084,CN,CN,4.8,FCN1,G,7.6,10032.0,1,1
99997336,2021-01-15,30,B,8,21,9,47,DWNJQL8,03JS04J,KHA1BYA,,000090,DE,DE,0.0,C,G,0.5,8700.0,0,0
93696633,2020-10-06,40,B,8,21,34,8,RX5F5DZ,3WDK65Q,J5DCBJV,,000070,CN,CN,0.0,FCN1,Y,50.0,20443.2,0,0
76906955,2020-07-20,30,B,9,20,42,43,OZB7KED,XBQMXDT,9UP4MN8,,000087,US,US,0.0,FUS1,Y,1845.0,43674.4,0,0
14431119,2020-07-14,30,B,6,21,44,37,8MTRQLF,26T1MH5,,,000062,JP,JP,13.0,A,B,5.4,1070.0,0,0
48975270,2020-10-09,82,B,8,25,36,46,4NJOZ3J,MVQ8T8O,KFFK172,,000007,CN,CN,40.0,L,G,3.0,1400.6,0,0
62333310,2020-07-22,40,B,43,21,43,13,1XCM1XF,H57QUID,E0D95P8,,000094,CN,CN,8.0,A,S,45.7,1085742.0,1,1
87603535,2020-09-25,40,B,61,21,10,13,DWNJQL8,IYBQWSM,,,000039,CN,CN,6.5,C,Y,47.9,8700.0,0,0
58250299,2021-03-12,16,B,7,21,10,46,R5P6P4N,TYJ0SS8,,,000062,CN,CN,8.1,E1,E,709.0,372083.2,0,0
25828576,2020-08-25,20,B,60,21,40,12,DGIRSXL,DTOMOQN,PBP2MYI,,000039,JP,JP,6.5,CIT,G,84.6,75.6,0,0
52314676,2020-03-06,40,B,50,21,8,11,9S0RDUA,B9VTTIN,KHA1BYA,,000085,VN,VN,0.0,CIT,Y,0.0,16499200.0,0,0
74412192,2020-05-08,30,B,63,21,9,13,KWSE1HX,MOCH1X5,,,000095,CN,CN,0.0,FCN1,S,180.0,79331588.0,0,0
10296829,2021-05-11,20,B,8,21,10,43,ZGNH4UK,4H5581M,PTRIWDK,,000039,CN,CN,3.4,FCN1,B,10.0,379782.0,0,0
39444307,2021-01-05,20,B,11,21,9,15,WQO6QJN,AUC3VAW,ZFHRNRL,,000076,PL,PL,0.0,A,Y,21670.0,1210.3,0,0
76955801,2021-03-12,20,B,42,21,44,42,6LV96I6,M0SS46C,J5DCBJV,,000034,US,US,8.0,A,S,68.0,20443.2,0,0
70240241,2020-01-22,20,B,78,21,9,14,6LV96I6,ZY86O29,HGOZVPV,,000095,US,US,0.0,FUS1,E,1.6,932.1,0,0
41752185,2020-06-03,40,B,8,21,9,8,EX4Q9G2,2A75EYZ,JR6FZ0W,,000069,US,US,0.0,FUS1,E,70.0,384384.0,1,1
66979717,2020-10-31,30,B,7,21,21,13,82R4ZVJ,26T1MH5,QFZOZWA,,000087,US,US,0.0,FUS1,Y,1845.0,9084800.0,0,0
95832446,2020-06-12,40,B,61,24,5,13,N0FNELS,YP2SJG1,Q62X5K3,,000039,US,JP,6.5,C,S,0.0,46457.60000000001,0,0
80002070,2021-04-20,20,B,65,21,41,14,6Z6EYFS,MVQ8T8O,,,000063,CN,CN,4.0,FCN1,G,535.3,6.0,0,0
49214315,2021-04-20,20,B,8,21,11,46,1AUAZUK,2A75EYZ,I5WBVH5,,000085,DE,CH,0.0,C,Y,2.7,1049256.0,0,0
24609090,2021-05-07,40,B,9,21,35,12,HV1AB1L,TOOEFIB,OA2DR8O,MWIDNS,000062,VN,VN,0.0,FVN1,S,3000.0,43616.0,0,0
27123497,2021-01-14,30,B,9,21,15,14,H3RWZG0,D7KA2TV,11R7UTZ,,000039,JP,KR,6.5,CIT,E,1786.5,16877782.6,0,0
76955801,2020-12-03,40,B,8,21,12,40,31R3APF,DM3ZR5P,2B5M14S,,000085,CN,CN,0.0,C,G,97.6,2632.5,0,0
13563099,2020-05-18,20,B,51,21,44,13,E3Q8ABV,B0134DL,5ATD8U0,EIZP3I,000084,US,US,8.0,A,E,810.0,1085742.0,1,1
19406904,2020-09-11,20,B,61,20,11,40,NULLLLS,Y7K2P0D,2B4Z83F,,000095,US,US,0.0,FUS1,G,1.6,2756820.0,0,0
95832446,2021-03-23,30,B,10,21,42,15,1XCM1XF,1I4Z34P,Q1M98FT,,000073,CN,CN,0.0,FCN1,G,3120.0,2032.9,1,1
49214315,2021-03-25,20,B,68,21,44,16,WBQKENF,S3ZBMRH,,,000062,JP,JP,13.0,A,B,5.4,230.0,0,0
40326075,2020-01-17,13,B,8,21,13,46,R2ESN6V,PI3VUGU,,3CVNQ1,000032,MY,MY,0.0,FAS1,B,20482.9,23.4,0,0
45002946,2021-05-06,20,B,5,21,10,43,E3Q8ABV,LRI0KXI,,,000022,TH,TH,0.0,FAS1,E,14647.2,1762.5,0,0
97151603,2020-07-22,30,B,6,21,45,42,RWYXI0J,8BYVPT3,,,000063,CN,CN,10.0,A,B,50.0,18180.0,0,0
77447340,2020-08-14,20,B,59,21,36,44,WS7HRMI,JLBDXTQ,2B5M14S,,000085,US,MX,0.0,CIT,G,0.1,6543263.999999999,0,0
13563099,2021-01-14,20,B,7,21,43,12,Z2I27J4,RT96YOK,9RPABA4,,000094,CN,CN,8.0,A,B,27.0,2657579.0,0,0
85929103,2020-08-03,16,B,9,21,8,12,62RAPC6,Z5AD160,8OL8Y3J,MELYTX,000062,VN,VN,0.0,FVN1,Y,3000.0,4288.3,0,0
43933537,2020-08-03,10,B,5,21,10,13,6LV96I6,206WMTU,,,000039,CN,CN,3.9,FCN1,S,600.0,2541.5,1,1
68909833,2020-03-27,40,B,67,21,12,40,OZB7KED,NF1PQZQ,,MC8NDR,000039,SG,SA,6.5,C,G,99000.0,813591.3999999998,0,0
27373210,2020-06-11,40,B,53,21,18,10,QVZVIED,I1OLTPV,KBGU3X7,,000076,CN,CN,8.0,A,G,141.0,1787.11,1,1
70310884,2021-01-25,53,B,48,21,42,13,0KYIOTQ,2VY98AT,PQGYFB1,,000039,JP,JP,6.5,CIT,E,84.6,2768971.0,0,0
19666532,2020-03-27,30,B,9,21,11,13,NULLLLS,0OT0I9D,OA2DR8O,OY910J,000039,CN,CN,6.5,C,E,239.0,4.18,0,0
91809725,2020-12-11,33,B,65,21,-5,12,XQFHEXF,R5UNFET,0OIFFAX,,000095,CN,CN,2.4,FCN1,E,6897.6,16.16,1,2
18414731,2020-07-27,30,B,69,21,35,11,PF1L1IG,SCJILH6,YZLV2C4,,000029,NL,DE,0.0,FEU1,G,20000.0,1.92,0,0
40326075,2020-03-24,20,B,8,21,10,13,ZKXGCQR,9ZTG9F4,EFJRRSH,,000022,TH,TH,0.0,FAS1,B,14647.2,33388.8,0,0
67494803,2020-04-24,30,B,7,21,38,42,U8YJ1TN,WJE2HTC,YXTHVKN,,000084,US,US,0.0,FUS1,Y,1650.0,252.8,0,0
20559385,2020-06-12,40,B,-16,21,9,39,62RAPC6,CQAQEM1,Q62X5K3,MWIDNS,000039,CN,CN,0.0,FCN1,E,540.0,252.8,0,0
20559385,2020-06-24,30,B,6,21,11,12,R2ESN6V,HFPCP3D,,,000062,CN,CN,13.0,A,Y,236.2,6630.8,0,0
65579087,2020-07-22,30,B,5,21,11,12,ZKXGCQR,2T4IZ54,PTRIWDK,,000011,CN,CN,8.0,W1,Y,16000.0,79331588.0,0,0
95515325,2021-05-25,40,B,6,21,12,14,6QK1HE3,7PJ7NMT,,,000073,CN,CN,0.0,FCN1,G,354.5,2320.0,0,0
58250299,2020-08-25,30,B,8,21,51,45,KWSE1HX,HCCMOIV,KWWYNXR,,000062,CN,CN,8.1,E1,Y,709.0,139976.19999999998,0,0
32266247,2020-08-03,82,B,63,21,10,14,RGIIHEQ,ZKFXYUA,S2EDD11,,000009,CN,CN,377.3,W2,B,24000.0,79331588.0,0,0
81659253,2020-07-22,40,B,5,21,20,16,FP0PREQ,T04TJIZ,H8CM8ZZ,,000032,US,US,0.0,FUS1,E,7575.0,4496032.0,0,0
48690055,2021-02-04,40,B,58,21,12,12,9Z8AYH4,UDZ9WBP,4QC013K,,000039,CN,CN,6.5,C,G,301.0,4.0,1,1
63085094,2020-03-06,140,B,48,21,10,42,FP0PREQ,USZKXON,,,000038,US,KR,0.0,C,E,8.0,29340.0,0,0
78985741,2020-11-06,20,B,5,21,17,45,AQ2ZZXH,J216EXI,3EVLVZQ,77BN4M,000038,TW,KR,6.5,C,G,345.6,3753.9,0,0
14387763,2021-04-20,30,B,7,21,10,46,43MSLZK,TYJ0SS8,,,000087,US,US,0.0,A,B,13.0,4580.21,0,0
48842240,2020-12-19,30,B,59,21,36,12,U9TXABJ,Q5GMN55,HRHHZL7,,000064,TW,KR,13.0,A,S,15.0,24748800.0,0,0
81750496,2020-07-27,30,B,7,21,12,42,RUQ523G,E3STTZY,,,000022,TH,TH,0.0,FAS1,E,14647.2,20443.2,0,0
55666813,2021-04-27,16,B,68,21,16,45,1AUAZUK,WJE2HTC,EM5CTHL,,000085,DE,CH,0.0,C,G,2.7,28648200.0,0,0
44101430,2020-04-13,40,B,6,21,8,45,HV1AB1L,9KQBFDU,ZFHRNRL,,000004,NL,AT,13.5,FEU1,Y,4194.4,16642570.0,0,0
93696633,2021-06-25,40,B,42,21,9,15,H3RWZG0,NFHS86H,,MWIDNS,000076,JP,JP,0.0,A,G,110790.0,6543263.999999999,0,0
80922320,2021-04-27,20,B,8,21,12,15,OZB7KED,SQZ905N,,,000056,CN,CN,2.4,FCN1,Y,300.0,4506.0,0,0
66979717,2020-01-14,53,B,46,21,38,44,6V8QPPW,X93RCW4,S2EDD11,,000094,CN,CN,4.8,FCN1,E,1739.5,251.8,0,0
73105182,2020-11-03,40,B,8,21,11,43,RUQ523G,YPAL7B4,,,000042,IT,IT,0.0,FEU1,G,2.5,51113.12,0,0
67656361,2020-10-13,20,B,74,21,34,47,82R4ZVJ,U0448Y1,R30GIX1,W5AYVM,000088,US,US,0.0,A,G,10.0,11711.98,0,0
97947165,2021-06-03,40,B,5,21,14,40,ZGNH4UK,RXPUFI6,EFJRRSH,BX52LT,000007,CN,CN,27.0,A,G,200000.0,33388.8,0,0
17046314,2020-11-02,40,B,7,21,23,13,8MTRQLF,X9QL4ZP,WWK8DMJ,,000038,CN,CN,0.0,FCN1,Y,300000.0,139976.19999999998,0,0
48842240,2020-06-22,16,B,10,21,11,44,1XCM1XF,Q5GMN55,,,000068,IT,IT,0.0,FEU1,B,228.0,1614480.0,1,1
72675186,2020-03-23,20,B,28,21,36,42,7S4CPMV,RXPUFI6,0OIFFAX,,000076,SG,CN,8.0,A,E,110.0,25767.2,0,0
14387763,2020-09-17,40,B,40,21,15,12,AQ2ZZXH,S92BYUU,6X6SMWT,,000009,CN,CN,270.0,W2,Y,24000.0,0.0,0,0
64555220,2021-01-28,40,B,75,21,39,45,KWSE1HX,AT8Z3A0,RMO6DL3,,000063,CN,CN,10.0,A,B,100.0,115.0,0,0
27373210,2021-03-23,20,B,6,21,11,45,HKEF2UA,GFXOURM,7PN0VA5,,000028,US,US,5.5,C,G,13.6,403963.88,0,0
50572371,2020-05-12,20,B,7,21,47,16,E3Q8ABV,F5MNSYY,P0TAHVZ,,000068,IT,IT,0.0,FEU1,E,228.0,46457.60000000001,1,1
32865662,2020-06-11,40,B,58,21,10,41,NQH6N6A,80SQK2I,CXPAFNT,,000095,CN,CN,0.0,FCN1,E,82.0,43674.4,0,0
10296829,2020-04-13,30,B,5,21,33,13,FYJTYAA,BJ58B3A,1PLG40N,W5AYVM,000073,CN,CN,0.0,FCN1,B,3120.0,237620.0,1,1
56701704,2020-10-13,40,B,8,21,21,47,F463TSU,H7YP5D0,Z8UMH9A,,000087,US,US,0.0,A,G,13.0,1790.75,0,0
97006351,2020-08-04,20,B,62,21,14,12,CIN0OY4,RT96YOK,3M0I37R,,000039,CN,CN,6.5,C,Y,123.0,37.92,0,0
87889163,2021-03-25,82,B,8,21,11,62,VNK6NZJ,EIFICG9,G9G9F13,,000095,CN,CN,8.0,A,E,2.0,18062.5,0,0
97947165,2020-07-13,40,B,5,20,12,13,NVHDD70,J8ZV85L,,,000038,FI,FI,0.0,C,Y,1.3,187.21,0,0
91384006,2021-05-17,40,B,78,21,36,14,HJ6TSKK,WJE2HTC,V4Z5Z2K,,000007,CN,CN,27.0,C,S,120000.0,38.76,1,1
35139091,2020-05-04,140,B,7,21,15,12,RJ537HX,OPEXSZZ,76OH67K,,000068,FI,FI,8.0,A,G,10.0,0.0,0,0
67656361,2020-03-02,16,B,9,21,43,12,EX4Q9G2,HCCMOIV,,,000084,CN,CN,0.0,FCN1,E,27200.0,43674.4,0,0
